file_name,encoding,delimiter,num_columns,column_names,single_column,has_time,has_value,has_field,has_measurement,schema_type,data_rows_estimated,sample_val_min,sample_val_max,measurement_values
grealCluster_4_Spannung.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4672369,50.0,51.2,grealCluster_4_Spannung
grealIstWaermepumpVorlauf.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,299704,35.5,50.9,grealIstWaermepumpVorlauf
grealTempAussenGefiltert.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,300072,4.7168,4.8452,grealTempAussenGefiltert
grealThermLeistungWaermeFBH_Nord.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,279117,0.13,2.46,grealThermLeistungWaermeFBH_Nord
grealThermLeistungWaermeFBH_Sued.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,322563,0.0,1.59,grealThermLeistungWaermeFBH_Sued
grealThermLeistungWaermeHalle.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,317882,0.0,0.0,grealThermLeistungWaermeHalle
greal_AZ_WP_Energie.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,307945,0.0,0.0,greal_AZ_WP_Energie
greal_Administrator_HT.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,42,0.0,21.0,greal_Administrator_HT
greal_BatterieLadeZustand.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4535432,71.25,71.5,greal_BatterieLadeZustand
greal_EK_WMZ_WWout.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4548474,144.12,144.12,greal_EK_WMZ_WWout
greal_E_BatterieAbgabe.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4378652,14.8392,15.682,greal_E_BatterieAbgabe
greal_E_BatterieLaden.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4362149,30.3963,30.3963,greal_E_BatterieLaden
greal_E_ErzeugungEnFa.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4364344,138.9631,139.145,greal_E_ErzeugungEnFa
greal_E_Gebaeude.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4336016,50.7577,82.8667,greal_E_Gebaeude
greal_E_GebaeudeNord.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,3968496,28.522,28.8398,greal_E_GebaeudeNord
greal_E_GebaeudeSued.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4303982,42.6652,43.3018,greal_E_GebaeudeSued
